teleplay_id,name,genre,type,episodes,rating,members,rating_2
8297,Planzet,"Action, Mecha, Sci-Fi",long,1,5.696304,2923,5.62015503875969
10779,Eroge! H mo Game mo Kaihatsu Zanmai,Restricted,short,6,7.3343463,20316,7.588235294117647
8752,Message Song,Music,Music,1,5.681046,168,5.0
5743,Saimin Ryoujoku Gakuen,Restricted,short,3,6.677637,3023,6.796296296296297
28151,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1,3.974133,181,2.0
5821,Zenmai Zamurai,"Comedy, Kids",medium,30,6.84799,152,7.5
9967,W: Wish Omake,"Harem, School, Seinen",Special,4,5.781019,802,5.538461538461538
2204,Karakuri Zoushi Ayatsuri Sakon,"Horror, Mystery, Thriller",medium,26,7.6977134,6197,7.923728813559322
25,Sunabouzu,"Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen",medium,24,7.1429944,65516,7.6736896197327855
2432,Discipline,"Restricted, School",short,6,6.8382406,15917,7.08364312267658
10941,Mushi no Tameiki,Music,Music,1,6.195893,465,6.2727272727272725
1025,Kachou Ouji,"Adventure, Comedy, Music, Sci-Fi, Slice of Life",medium,13,6.9070983,16111,7.348214285714286
4765,Gunslinger Girl: Il Teatrino OVA,"Action, Drama, Military, Sci-Fi",short,2,7.0780926,15785,7.217948717948718
7445,Karo to Piyobupt: Ouchi,Comedy,long,1,5.9928904,351,5.666666666666667
18031,Hello Kitty no Happy! Kasou Taikai,Kids,short,1,6.2931285,110,7.0
9988,Otome wa Boku ni Koishiteru: Futari no Elder,"Drama, Romance, School",short,3,6.9842825,10579,7.152482269503546
9536,Robin-kun to 100 nin no Otomodachi,"Comedy, Kids",ONA,13,4.9529495,163,4.5
27727,Binan Koukou Chikyuu Bouei-bu LOVE!,"Comedy, Magic, School, Slice of Life",medium,12,7.2164555,45873,7.289732770745429
2904,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",medium,25,8.674556,572888,9.059837152054536
2806,Yadamon,"Adventure, Comedy, Fantasy",medium,170,4.3252954,373,3.0
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,Special,7,6.4944925,14515,6.723021582733813
2874,Charm Point 1: Sister&#039;s Rondo,Restricted,short,1,5.731388,868,5.611111111111111
964,Hit wo Nerae!,"Comedy, Ecchi",medium,8,5.968228,3772,5.625
1957,Ai Tenshi Densetsu Wedding Peach DX,"Adventure, Comedy, Magic, Romance, Shoujo",short,4,6.7208514,3360,6.897196261682243
21273,Gochuumon wa Usagi Desu ka?,"Comedy, Slice of Life",medium,12,7.3424387,82999,7.71680790960452
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,"Adventure, Comedy, Sci-Fi",short,3,6.810546,1735,6.777777777777778
1817,DearS: Kin no Tama desu no?,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.9986825,18412,7.12316715542522
10448,Rain Town,Drama,ONA,1,7.1940613,12489,7.646651270207852
7451,Kid&#039;s Castle,Comedy,long,1,5.965537,337,5.625
13429,Sakasama no Patema: Beginning of the Day,Sci-Fi,Special,4,7.5061727,16933,7.713995943204869
6481,Sugar Bunnies Fleur,Kids,medium,26,4.895645,228,4.0
9303,Noel no Fushigi na Bouken,"Adventure, Comedy, Fantasy",long,1,5.241268,133,4.0
2070,Guy: Youma Kakusei,"Action, Restricted, Sci-Fi, Space",short,2,5.3647013,888,5.391304347826087
4387,UFO Robo Grendizer tai Great Mazinger,"Mecha, Sci-Fi",long,1,6.6388226,923,6.892857142857143
29730,Ienai Koto The Animation,Restricted,short,2,6.215658,1973,6.225806451612903
6657,Joshikousei: Girl&#039;s High Specials,"Comedy, Slice of Life",Special,3,6.5066338,2920,6.712765957446808
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,3,7.0187254,3121,7.0638297872340425
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,"Action, Comedy, Fantasy, Magic, Shoujo",long,1,6.3907595,2058,6.4222222222222225
88,Mobile Suit Gundam F91,"Drama, Mecha, Military, Sci-Fi, Space",long,1,6.932856,13456,6.981670061099797
4645,Kirameki no Kyoudai: Sex Crime,"Restricted, Yuri",short,1,5.6778984,751,5.083333333333333
31665,Hibike! Euphonium: Kakedasu Monaka,"Drama, Music, School",Special,1,7.5039153,17770,7.68
28149,Nihon Animator Mihonichi,"Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural",ONA,35,7.081726,16942,7.702702702702703
284,Area 88 (TV),"Action, Drama, Military, Romance, Shounen",medium,12,6.9054112,7563,7.375510204081633
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,"Comedy, Mystery, Super Power",long,1,7.5283055,1167,8.0
23233,Shinmai Maou no Testament,"Action, Demons, Ecchi, Fantasy, Harem, Romance",medium,12,7.346813,172321,7.199435028248588
32606,Onigiri,"Comedy, Fantasy, Supernatural",medium,13,6.0460305,15364,5.732394366197183
2263,Sonic★the★Hedgehog,"Adventure, Comedy, Sci-Fi, Shounen",short,2,6.778384,7297,6.9511494252873565
7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,"Comedy, Sci-Fi, Shounen",long,1,6.7063394,553,7.375
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",long,1,8.380212,76051,8.54205946337926
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",short,1,6.8897815,59965,7.447413793103448
9770,Hello Kitty no Stump Village,"Fantasy, Kids",medium,26,7.216873,210,8.0
28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",medium,12,7.8582025,73909,7.817391304347826
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",medium,39,7.8624253,81,8.0
4147,Doggy Poo,"Fantasy, Kids",long,1,5.826745,2212,5.983606557377049
1623,G-On Riders,"Action, Comedy, School, Sci-Fi",medium,13,6.282767,2606,6.228571428571429
3853,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,"Action, Comedy, Kids, Shounen, Super Power",Special,1,6.8095074,1213,7.325
31680,Super Lovers,"Comedy, Drama, Romance, Shounen Ai, Slice of Life",medium,10,7.135236,36781,7.573643410852713
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",medium,26,6.9166603,17943,7.427113702623907
3513,Tanjou: Debut,"Romance, Slice of Life, Supernatural",short,2,4.719544,392,4.5
67,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",medium,24,7.2756696,98144,7.799610263072426
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,Special,1,7.5126,431,8.0
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy,medium,12,7.1597548,1615,7.627906976744186
11179,Papa no Iukoto wo Kikinasai!,"Comedy, Romance, Slice of Life",medium,12,7.7059097,97674,7.6913921948519235
3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",medium,26,7.2615414,20883,7.566604127579738
32083,Luck &amp; Logic,"Action, Fantasy",medium,12,6.5599656,48314,6.496087636932708
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,Comedy,medium,12,7.2705135,1846,7.764705882352941
2539,Itazura The Animation,Restricted,short,2,6.751924,4577,6.886363636363637
3081,Attacker You!,"Action, Romance, Shoujo, Sports",medium,58,6.3539033,2733,6.565656565656566
3421,Kodomo no Omocha,"Comedy, Drama, School, Shoujo",short,1,6.8616524,3118,7.421052631578948
22571,Ahiru no Pekkle no Ahiru no Drakestail,"Fantasy, Kids",short,1,5.08893,129,3.0
6093,Anmitsu Hime,"Comedy, Historical, Shoujo",medium,51,6.2416897,407,6.2
4362,Fireball,"Comedy, Sci-Fi",medium,13,6.779131,6601,6.986754966887418
11447,Yuureisen,Supernatural,long,1,6.2095637,609,6.5
10165,Nichijou,"Comedy, School, Slice of Life",medium,26,8.533969,254436,8.639903167238248
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,"Action, Adventure, Comedy, Shounen",Special,1,7.126199,3235,7.020408163265306
3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,"Adventure, Comedy",long,1,7.17885,272,7.8
3046,Shiroki Tenshi-tachi no Rondo,Restricted,short,2,5.7775736,1487,5.684210526315789
31430,Terra Formars Revenge,"Action, Drama, Horror, Sci-Fi, Seinen, Space",medium,13,7.059963,34176,7.1765625
54,Appleseed (Movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",long,1,6.7596874,49553,7.298245614035087
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,7.903647,16614,8.129166666666666
4504,Kinkyuu Hasshin Saver Kids,"Action, Adventure, Comedy, Mecha, Sci-Fi",medium,50,6.9741507,225,7.0
25375,Moon Pride,"Magic, Music, Romance, Supernatural",Music,1,6.321975,2478,6.621621621621622
8081,The Story of Mr. Sorry,"Comedy, Fantasy, Horror",long,1,7.225564,188,8.0
1797,Animation Seisaku Shinkou Kuromi-chan,"Comedy, Drama, Parody",short,1,6.6411276,5794,7.145922746781116
32237,Burutabu-chan,"Comedy, Fantasy, Magic",medium,Unknown,4.566598,37,1.0
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,"Comedy, School, Shounen",Special,1,7.5284433,7170,7.794117647058823
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,Restricted,short,2,6.764523,2247,6.904761904761905
1597,Panyo Panyo Di Gi Charat,Comedy,medium,48,6.5866165,3207,6.916666666666667
6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",short,1,6.1147914,701,6.642857142857143
18897,Nisekoi,"Comedy, Harem, Romance, School, Shounen",medium,20,8.191288,347599,8.049430969076905
22347,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,"Demons, Fantasy, Restricted, Supernatural",short,2,7.179756,2889,7.457142857142857
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",medium,25,7.9198575,487,8.25
2933,Mirai Keisatsu Urashiman,"Comedy, Police, Sci-Fi",medium,50,6.9607763,776,7.066666666666666
361,Memories Off,"Drama, Romance",short,3,6.207639,4488,6.259615384615385
8211,Dance in the Vampire Bund Recap,"Action, Supernatural, Vampire",Special,1,6.667056,9758,6.771978021978022
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,"Adventure, Comedy, Mystery, Police, Shounen",long,1,7.733979,18847,7.78042328042328
2866,Ane☆Haramix,Restricted,short,4,6.9797106,7712,7.1645021645021645
5454,Yokuwakaru Gendaimahou,"Comedy, Magic",medium,12,6.9200797,17422,6.892644135188867
2267,Red Garden: Dead Girls,"Mecha, Mystery",short,1,6.3426647,5652,6.766990291262136
2969,Appleseed Saga Ex Machina,"Action, Mecha, Military, Sci-Fi",long,1,7.299796,28365,7.570617459190916
2938,Idol Densetsu Eriko,Music,medium,51,6.9240317,1776,7.257142857142857
20583,Haikyuu!!,"Comedy, Drama, School, Shounen, Sports",medium,25,8.769775,284498,8.717292006525286
7367,Naruto: The Cross Roads,"Action, Adventure, Comedy, Shounen",Special,1,7.172694,22131,7.055207026348808
9366,Kaichou wa Maid-sama!: Omake dayo!,"Comedy, School, Shoujo",Special,1,7.4478607,52752,7.643981716607415
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",long,1,6.2996917,6579,6.6770186335403725
12563,Punky Funky Baby,Restricted,short,1,4.8612833,204,3.0
506,Glass no Kamen,"Drama, Romance, Shoujo",medium,23,7.304141,4218,7.53125
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",medium,13,6.4171505,12852,6.719512195121951
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,Drama,Special,1,6.449154,1906,6.564516129032258
29957,Count Down,nan,long,1,4.315851,231,2.0
23897,Lovely Movie: Itoshi no Muco,Slice of Life,medium,20,5.9564843,503,5.0
845,Kiba,"Adventure, Fantasy, Shounen",medium,51,7.003934,47651,7.610878661087866
6919,X-Men,"Action, Drama, Super Power",medium,12,6.5707717,15653,6.6761904761904765
116,El Hazard: The Wanderers,"Adventure, Comedy, Fantasy, Romance",medium,26,7.212246,9289,7.141141141141141
9520,Zero Tester,"Action, Adventure, Mecha, Sci-Fi",medium,38,6.1420264,181,5.5
1474,City Hunter: Ai to Shukumei no Magnum,"Action, Comedy, Mystery, Shounen",long,1,7.740508,3368,7.8320610687022905
4848,Hinadori no Saezuri,Restricted,short,2,5.964569,634,5.916666666666667
25591,Tokyo Juushouden: Fuuma Gogyou Denshou,"Action, Adventure, Shounen, Supernatural",short,3,5.9978414,217,6.0
19957,Huckleberry no Bouken (Movie),"Adventure, Drama, Historical",long,1,6.251452,111,5.0
2875,Chikan Monogatari,Restricted,short,2,6.56523,2727,6.657534246575342
3602,Ginga Tetsudou 999: Eternal Fantasy,"Action, Drama, Sci-Fi, Space",long,1,6.854029,1896,7.431818181818182
21765,Ari to Hato (1959),Kids,long,1,4.449459,91,3.0
1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,1,7.2683253,2507,7.197183098591549
4709,Aesop&#039;s World,Kids,medium,26,5.6207733,261,5.25
31050,Cyborg 009 VS Devilman,"Action, Demons, Sci-Fi, Shounen, Super Power, Supernatural",short,3,6.551186,3081,6.9298245614035086
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,"Comedy, Game",Special,3,6.6198215,5249,6.852941176470588
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,"Action, Comedy, Shounen, Supernatural",short,1,7.264686,4277,7.562091503267974
8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,medium,52,6.7544975,102,7.0
4334,Heroman,"Action, Sci-Fi, Shounen",medium,26,6.918753,23405,7.1522491349480966
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life",medium,24,7.3237977,14955,7.5085158150851585
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",medium,36,8.162422,44157,8.186784140969163
1850,Haou Daikei Ryuu Knight: Adeu Legend II,"Action, Adventure, Fantasy, Mecha",short,3,6.825248,430,7.0
2373,Mugen no Kyoukai,"Fantasy, Restricted, Supernatural",short,4,5.9600554,958,5.972222222222222
4834,Ecchies,Restricted,short,2,5.483601,456,5.0
12569,Himitsu no Akko-chan (Movie),"Magic, School, Shoujo",long,1,6.269053,228,6.333333333333333
19849,Peeping Life 5.0ch,"Comedy, Slice of Life",short,10,5.808808,207,6.0
19973,Ashita no Joe Pilots,"Drama, Sports",Special,2,6.3170013,953,6.357142857142857
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1,7.6252613,46276,7.736363636363636
827,Uba,Restricted,short,2,6.05492,2437,6.026315789473684
2090,Choujikuu Seiki Orguss 02,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",short,6,6.8489175,1556,6.926829268292683
30045,Shin Saru Kani Gassen,Drama,long,1,4.0842195,86,3.6666666666666665
1271,Kyoukasho ni Nai!,"Comedy, Ecchi",short,2,5.941136,2237,6.14
24861,Akaoni to Aooni no Tango,Music,Music,1,5.479027,164,4.5
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,"Action, Drama, Mecha, Military, Sci-Fi, Space",long,1,7.8566756,35711,7.987661937075879
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",medium,14,7.920556,428569,8.227614747930774
11339,A-Channel+smile,"Comedy, School, Seinen, Slice of Life",short,2,7.262384,13671,7.403326403326403
2647,Dorami-chan: Mini-Dora SOS!!!,"Fantasy, Kids",long,1,5.5717144,178,5.0
29667,Toumei Ningen,Dementia,long,1,4.732086,97,3.5
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy, Magic",ONA,4,6.792342,11981,7.257009345794392
1513,Kaette Kita Court no Naka no Tenshi-tachi,Restricted,short,2,6.3617125,1273,6.407407407407407
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,"Comedy, Romance, Seinen, Slice of Life",short,1,7.065568,21717,7.279949558638084
9525,Junod,"Drama, Historical",Special,1,5.9176245,235,6.0
34283,Nobunaga no Shinobi Episode 0,"Comedy, Historical",Special,1,6.3393536,937,6.615384615384615
9523,Minori Scramble!,Comedy,short,1,6.22225,2208,6.317073170731708
33868,Kabi Usagi: Kaichuu,Comedy,ONA,1,3.8069146,36,3.0
3442,Ninpou Midare Karakuri,Restricted,short,2,6.378794,1254,6.428571428571429
24699,Ai Tenchi Muyou!,"Comedy, Sci-Fi, Shounen",medium,50,6.960379,15313,6.644230769230769
8697,Mizutori,Music,Music,1,6.0404058,275,5.888888888888889
4489,Septem Charm Magical Kanan: SP Summer Camp,Restricted,Special,2,6.8169045,958,6.823529411764706
7867,Gon,"Action, Adventure, Kids",medium,50,5.8324623,917,5.5
8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",medium,53,6.847743,341,7.0
5288,RahXephon Specials,"Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",Special,2,6.277085,2566,6.671428571428572
23043,Re Boot,"Drama, Music, School, Slice of Life",Music,1,7.0328226,1544,7.413793103448276
19217,And And,Music,Music,1,6.319068,470,6.5
23,Ring ni Kakero 1,"Action, Shounen, Sports",medium,12,6.701586,2224,6.647058823529412
407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",medium,45,7.453183,16591,8.05691056910569
7294,Licca-chan Fushigi na Mahou no Ring,"Adventure, Fantasy",short,2,6.024276,295,6.0
992,Dual Parallel! Trouble Adventures,"Action, Comedy, Harem, Mecha, Sci-Fi, Shounen",medium,13,6.8926497,10636,7.384444444444444
2472,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",long,1,7.386715,108170,7.545843877749659
33074,Lupin III (2015) Specials,"Action, Adventure, Comedy, Shounen",Special,2,7.7311964,1353,7.771428571428571
10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",medium,13,7.6092005,192219,7.622205088666153
11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",medium,13,8.195978,283847,8.147436729396496
2431,Nikuyoku Gangu Takuhainin,Restricted,short,3,6.414777,1566,6.472727272727273
13519,Organic,Comedy,ONA,1,4.66439,183,4.5
522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",long,1,7.1540527,44030,7.688847812692544
13785,Uhou Renka,Restricted,short,2,6.5961204,4873,6.693181818181818
788,Eiken: Eikenbu yori Ai wo Komete,"Comedy, Ecchi, Harem, School",short,2,5.1862183,15764,5.0730411686586985
2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy, Magic",ONA,24,6.642482,1877,6.846153846153846
3574,Switch,"Action, Mystery, Police",short,2,6.729808,17871,7.313688212927756
24987,Furueru Kuchibiru Episode 0,Restricted,short,1,6.9010425,1953,7.074074074074074
22961,Date A Live: Encore OVA,"Romance, Slice of Life",short,1,7.990503,48432,7.994569433669511
825,King of Fighters: Another Day,"Adventure, Drama, Shounen",ONA,4,6.4151063,8497,6.541666666666667
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Special,1,6.5407157,1029,6.846153846153846
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Adventure, Kids",Special,1,6.258238,249,6.0
3980,Bi-Indoushi Miija: Injoku no Gakuen,Restricted,short,2,5.838492,1158,5.76
260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",medium,13,6.8881574,17109,6.931445603576751
3763,Chouon Senshi Borgman: Lovers Rain,"Action, Demons, Sci-Fi, Shounen",long,1,6.8722444,404,6.6
4033,The iDOLM@STER Live For You!,"Comedy, Drama, Music",short,1,6.3865952,6601,6.338888888888889
719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",short,2,7.3737373,20964,7.434782608695652
10674,Omake,Comedy,long,1,5.621347,339,5.1
171,Strange Dawn,"Adventure, Drama, Fantasy",medium,13,6.2711825,1865,6.219512195121951
2805,Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life",medium,78,7.693599,472,8.3125
2435,Choubatsu Yobikou,"Restricted, School",short,2,6.5497646,1818,6.743589743589744
27721,Kasumin,"Fantasy, Kids",medium,26,6.7305484,236,7.0
1942,Rocket Girls,"Adventure, Sci-Fi",medium,12,7.0951385,4794,7.372881355932203
3581,Requiem,Restricted,short,2,5.8762307,2413,5.805194805194805
6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",long,1,4.594983,432,3.8333333333333335
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",short,6,7.7628717,25902,7.887735849056604
2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",medium,49,7.3031654,1188,7.611111111111111
969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",medium,26,7.2318554,79166,7.818910256410256
9890,Major: Message,"Comedy, Drama, Sports",short,1,8.149224,12282,8.384937238493723
7775,Futatsu no Kurumi,Drama,Special,1,6.337993,552,6.428571428571429
6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1,6.852092,3786,6.803738317757009
9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,"Comedy, Historical",Special,7,6.6436343,3232,7.35632183908046
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",medium,26,8.101107,93095,8.274572127139365
1620,MAPS,"Adventure, Comedy, Sci-Fi",short,4,6.0510664,1007,5.838709677419355
2276,Shin Saishuu Chikan Densha,Restricted,short,3,6.6279607,2163,6.735849056603773
